Sildenafil Inhibits Myelin Expression and Myelination of Oligodendroglial Precursor Cells.,"Myelination,Expression,Myelin,Cells,Sildenafil,sildenafil,p57kip2 protein,myelination,myelin,protein,Id4,inhibitor,Rock2,gene expression,maturation,central nervous system,differentiation,Hes1,exerts,oligodendrocyte,protein localization,myelin oligodendrocyte glycoprotein,exert,protein expression,sildenafil,Id2,PDE5,nervous,Sildenafil citrate,protein,expression,glycoprotein,repair,myelin,myelin basic protein,expression,maturation,differentiation,myelination,phosphodiesterase,rat,sildenafil,differentiation,PDE5,phosphodiesterase inhibitor,sildenafil,2',3'-cyclic-nucleotide 3'-phosphodiesterase,cytoplasmic p57kip2 protein,sildenafil,nervous,oligodendrocyte,autoimmune,Phosphodiesterases (PDEs),impaired,phosphodiesterase,protein expression,myelin,Id4,myelin,encephalomyelitis,axons,sildenafil,myelination,p57Kip2,inflammation,protein,myelin,myelination,central nervous system,cells,protein,blocking,Hes5,differentiation,sildenafil,Id2,PDE,oligodendrocytes,nucleotide,transcriptional",30849920
Constitutional mislocalization of Pten drives precocious maturation in oligodendrocytes and aberrant myelination in model of autism spectrum disorder.,"maturation,myelination,Pten,autism spectrum disorder,oligodendrocytes,Plp,brains,neurons,white matter,differentiation,trafficking,OL,proliferation,sup,autism-related phenotypes,murine,autism,protein,myelination,maturation,mouse,DRG,PTEN,mutant,macrocephaly,differentiation,Mutant,axons,Pten,neurons,ASD,autism,oligodendrocyte,myelination,nucleus,proteins,myelin,autism spectrum disorder,mutant,OL,glial,patient,mice,dorsal root ganglia,leukodystrophy,myelin proteins,white matter,axons,myelination,proteolipid protein,OL,migration,Mutant,DRG,sup,migration,mutant,autism,myelin,ASD,myelination,behavioral,progenitor cells,pathogenesis,differentiation,oligodendrocyte,expression,cells,brain,proliferation",30664625
The <i>Ormdl</i> genes regulate the sphingolipid synthesis pathway to ensure proper myelination and neurologic function in mice.,"mice,sphingolipid,neurologic function,pathway,myelination,sphingolipid synthesis,sphingolipids,sphingolipid,ORMDL proteins,Ormdl3,myelination,serine,synthesis,physiological processes,metabolites,metabolic,sphingolipid metabolism,myelination,inhibition,sphingolipid,sphingolipid,ceramide,serine palmitoyl transferase,Sphingolipids,palmitoyl,sphingolipid,sciatic nerve,proteins,sphingolipid synthesis,proteins,pathway,development,membrane,Ormdl1,mouse,lipids,regulation",31880535
Neuronal activity promotes myelination via a cAMP pathway.,"myelination,pathway,cAMP,myelination,DRG,cell,Cyclic adenosine monophosphate (cAMP),neurons,cAMP,myelin,cAMP,OLs,myelination,oligodendrocytes,myelination,OLs,myelination,cAMP,myelination,DRG,cAMP,myelination,cAMP,neurons,Myelin,Cyclic adenosine monophosphate,myelination,pathway,dorsal root ganglion,pathway,neuron,signaling,soma,myelination,formation,myelination,ganglion,formation,DRG",23554117
Sound-Evoked Activity Influences Myelination of Brainstem Axons in the Trapezoid Body.,"Brainstem,Axons,Myelination,Trapezoid Body,auditory system,axons,myelination,myelin,myelin,balancing,trapezoid body,reaching,auditory system,myelination,hearing,fiber,myelin,myelination,myelinated,myelin,conduction,trapezoid body,development,CNS,impairment,metabolic,trapezoid body,CNS,axons,action potential,action potential,myelin,hearing,mice,sensorineural hearing loss,impairment,development,sensory neurons,hearing,deficit,hearing,trapezoid body,myelin,myelin,development",28760859
A small peptide mimetic of brain-derived neurotrophic factor promotes peripheral myelination.,"brain,myelination,peptide,DRG,myelination,expression,demyelinating diseases,TrkB,axons,tropomyosin-related kinase receptor B,protein expression,p75NTR,expressed,Schwann cell,exert,p75NTR,p75NTR,growth,dorsal root ganglion,exerted,expressed,myelinated,protein,peripheral nervous system development,neurotrophins,myelination,binds,cell,myelination,nerve growth factor,myelination,p75NTR,neurons,myelination,sciatic nerve,myelination,exerted,myelination,exerts,expression,myelination,myelination,peptide,neurons,myelin,brain,neurons,ganglion,nerve,peripheral nervous system",23350698
Ablation of Perk in Schwann Cells Improves Myelination in the S63del Charcot-Marie-Tooth 1B Mouse.,"Tooth,Myelination,Schwann Cells,Mouse,Cells,Perk,Schwann cells,myelination,Schwann cells,Perk,Charcot-Marie-Tooth 1B,neuropathy,PERK,reticulum,myelin,phosphorylation,ER,protein,Perk,protein,protein kinase,Perk,myelination,ER,cells,protein kinase RNA-like ER kinase,eIF2α holophosphatase GADD34,serine 63,Schwann cell,Inhibition,neuron,CMT1B,nerves,human,Schwann cells,cells,endoplasmic reticulum,serine,PP1,translation,Perk,phosphorylation,myelin,Tooth,myelination,nerves,cells,cells,cells,cell,mouse,pathway,protein,CMT1B,Schwann cells,Perk,neurons,ER,demyelinating peripheral neuropathy,Perk,ER",27807175
The p38α mitogen-activated protein kinase is a key regulator of myelination and remyelination in the CNS.,"CNS,p38α mitogen-activated protein kinase,myelination,mitogen-activated protein kinase,remyelination,serine/threonine kinases,myelination,differentiation,demyelination,threonine,inhibitors,mice,differentiation,brains,remyelination,p38α mitogen-activated protein kinase,myelination,myelination,development,p38 MAPK,nervous,mice,nerve,expressed,OL,mitogen-activated protein kinase,cell,NG2,nerve/glial antigen 2,migration,myelin,OL,expression,OL,myelination,remyelination,demyelination,OL,differentiation,MAPK,demyelination,myelin,mice,MAPK,myelin,differentiation,p38,PLP,mice,remyelination,glial,OL,biological processes,NG2 Cre,differentiated,OL,impaired,myelination,proliferation,Olig1,serine,central nervous system,cells,synthesis,remyelination,mouse,oligodendrocyte,myelin formation,downregulation,mice,development,mice,development,myelination,corpus callosum,antigen,MAPK,progenitor cells,p38α MAPK",25950478
"A case of de novo splice site variant in SLC35A2 showing developmental delays, spastic paraplegia, and delayed myelination.","spastic paraplegia,myelination,skeletal,UDP,lipid,SLC35A2 gene,developmental delay,hypotonia,CDGs,glycosylation,galactose,lipid glycosylation,Congenital disorders of glycosylation,SLC35A2 variants,epilepsy, psychomotor,X-linked,UDP-galactose transporter,facial,protein",31231989
Conditional ablation of raptor or rictor has differential impact on oligodendrocyte differentiation and CNS myelination.,"CNS,oligodendrocyte differentiation,oligodendrocyte,myelination,cells,CNS,myelination,mTOR complex 1,mTORC2,Raptor,CNS,mTOR,mTOR,myelination,oligodendrocytes,myelination,oligodendrocyte,binding,myelination,mTORC1,mTORC1,protein,CNS,translational,transcriptional,cord,myelination,CNS development,CNS,mTORC2,CNS,Oligodendrocyte,mouse,mTORC2,spinal cord,glia,CNS,mTOR,mammalian Target of Rapamycin,mTORC1,myelination,mTORC2,extracellular,oligodendrocyte differentiation,oligodendrocyte,Rapamycin,CNS,Akt,mTORC1,Oligodendrocyte differentiation,oligodendrocytes,myelination",24671993
Apoptosis of Oligodendrocytes during Early Development Delays Myelination and Impairs Subsequent Responses to Demyelination.,"Demyelination,Oligodendrocytes,Myelination,Development,Apoptosis,oligodendrocyte,myelin,proliferative,development,oligodendrocytes,inhibition,CNS,spinal cord,spinal cord,remyelination,oligodendrocyte apoptosis,cells,periods,protein,oligodendrocytes,remyelination,MBP,oligodendrocytes,CNS,oligodendrocytes,cord,pathway,caspase-9,CNS,mouse,spinal cord development,progenitor cells,cells,Remyelination,oligodendrocyte,MBP,axons,oligodendrocyte,apoptosis,oligodendrocyte,apoptosis,impacted,myelination,myelination,MBP-iCP9,myelination,apoptosis,myelin,cells,myelination",26468203
Myelination Delay and Allan-Herndon-Dudley Syndrome Caused by a Novel Mutation in the SLC16A2 Gene.,"Allan-Herndon-Dudley Syndrome,Novel Mutation,SLC16A2 Gene,Myelination,SLC16A2,myelination,thyroid hormones,SLC16A2,myelination,Allan-Herndon-Dudley syndrome,solute carrier family 16 member 2 (SLC16A2) gene,monocarboxylate,MCT8,thyroid hormone,Allan-Herndon-Dudley syndrome,hypotonia,monocarboxylate transporter 8,myelination,Allan-Herndon-Dudley syndrome,thyroid,Allan-Herndon-Dudley syndrome,thyroid function,thyroid hormone,thyroid,brain,patient,patient,developmental delay,thyroid,X-linked,thyroid hormone transporter,SLC16A2,Allan-Herndon-Dudley syndrome,myelination",25380603
Epigenetic regulation of myelination in health and disease.,"regulation of myelination,CNS,nervous system,remyelination,DNA modification,myelin formation,nervous,nervous system,neuropathies,leakage,histone,myelin degeneration,multiple sclerosis,CNS,Myelin,nervous,nervous system function,Schwann cells,myelination,chromatin,myelination,ATP-dependent chromatin remodeling,conduction,cells,regulation,Schwann cell,development,demyelination,cell,oligodendrocyte,central nervous system,impulse,PNS,histone modification,ATP,axons,myelin,development,demyelination,PNS,myelin,peripheral nervous system,lipid,Oligodendrocytes,nervous",30633380
CNS myelination and remyelination depend on fatty acid synthesis by oligodendrocytes.,"remyelination,myelination,oligodendrocytes,fatty acid synthesis,fatty acid,CNS,FASN,OLs,OLs,nervous,remyelination,proliferation,FASN,transgenic mice,FASN,membrane,OLs,neurons,FA,membrane structure,cells,lipid,lipid,growth,OLs,central nervous system,FASN,progenitor cells,myelin,synthesis,synthesis,synthesis,myelination,myelin,axons,differentiation,axons,cord,FA,remyelination,myelin,CNS,lipid,CNS,myelinated,FA synthase,myelination,Oligodendrocytes,remyelination,FASN,fatty acid,spinal cord",31063129
Neuregulin and BDNF induce a switch to NMDA receptor-dependent myelination by oligodendrocytes.,"Neuregulin,NMDA,myelination,oligodendrocytes,NMDA receptor,CNS,glutamate,oligodendrocyte,NMDA,release,axon,glutamate,schizophrenia,NMDA,myelination,NMDA receptor,NMDA receptors,NMDA,neuregulin,oligodendrocyte,remyelination,NMDA receptor,oligodendrocytes,action potentials,neuregulin,myelination,myelinated,myelination,Myelination,Neuregulin,conduction,white matter,neuregulin,NMDA,remyelination,axons,impulse,neuregulin,myelination,cells,myelination,NMDA receptor,myelination,signalling,cells,white matter",24391468
Leukemia Inhibitory Factor Participates in the Formation of Stress Adaptation via Hippocampal Myelination in Mice.,"Leukemia Inhibitory Factor,Leukemia,Myelination,Adaptation,Hippocampal,Formation,Mice,LIF,development,Leukemia,mice,hippocampus,behaviors,LIF,extracellular signal-regulated kinase,adaptation,ERK,oligodendrocytes,myelin,head,LIF protein,myelination,LIF,mice,hippocampus,extracellular,myelination,astrocyte,development,mice,proteins,Leukemia inhibitory factor,hippocampal,ERK,myelin basic protein,mice,mice,stress response,adaptation,adaptation,formation,myelination,myelin,myelin-associated glycoprotein,myelin,astrocytes,hippocampus,signaling pathway,glycoprotein,adaptation,mice,protein,protein,astrocyte activation,head",32866601
Sleep quality relates to emotional reactivity via intra-cortical myelination.,"Sleep,cortical,myelination,myelination,brain,OFC,myelin,sleep,Human,cortical,cortical,sleep,sleep,poor sleep,brain,emotionality,myelin,temporal cortex,people,behaviour,poor sleep,myelination,sleep,OFC,sleep,poor sleep,cortical,cognition,cortical,cingulate cortex,emotionality,sleep,sleep,orbitofrontal cortex,myelination,Human Connectome,sleep,sleep",32770244
YAP and TAZ control peripheral myelination and the expression of laminin receptors in Schwann cells.,"cells,Schwann cells,TAZ,expression,YAP,laminin receptors,myelination,axons,mice,Yap,myelin,pathway,cells,Taz,Yap,nervous system function,pathway,myelination,axons,sorting,Taz,sorting,cells,Taz,myelin formation,cells,transcriptional control,mutagenesis,nervous system,transcription,Schwann cells,cells,Yap,lamina,lamina,transcription,Myelination,neurons,basal lamina,myelination,basal lamina,Schwann cell,Taz,myelination,proliferation,pathway,myelination,sorting,Schwann cells,Schwann cells,Schwann cell proliferation,transcriptional,cells,Schwann cells",27273766
Requirement of cAMP signaling for Schwann cell differentiation restricts the onset of myelination.,"Schwann cell,myelination,cAMP,Schwann cell differentiation,cAMP signaling,myelination,cAMP,protein,expression,expressed,lamina,Schwann cells,SCs,lamina,differentiation,cAMP,expression,myelin basic protein,cell,differentiation,cAMP,sAC,collagen,ascorbate,cAMP,galactocerebroside,cAMP,lamina,myelin,differentiation,ascorbate,basal lamina,differentiated,basal lamina,cAMP,SCs,axon,myelination,myelin,myelin,AC,basal lamina,axon,sAC,cAMP,axon,SCs,transition,lamina,soluble AC,MBP,cAMP,cAMP,myelination,expression,GPCR,protein,axon ensheathment,collagen synthesis,forskolin,antagonists,cells,cell,myelin,lipid,AC,formation,formation,cAMP,transmembrane,axon ensheathment,differentiation,sAC,myelination,SCs,SCs,expression,myelination,myelination,formation,transcriptional,basal lamina,SCs,axon,forskolin,bicarbonate,MBP,adenylyl cyclase,AC,agonists",25705874
Genetic variation in 117 myelination-related genes in schizophrenia: Replication of association to lipid biosynthesis genes.,"myelination,lipid,schizophrenia,lipid biosynthesis,schizophrenia,brain,myelination,Schizophrenia,SREBF1,lipid,myelination,SREBF2 genes,schizophrenia,schizophrenia,schizophrenia,schizophrenia,myelination,myelination,psychotic disorder,schizophrenia,LRP1 gene",29720671
Intrinsic mutant HTT-mediated defects in oligodendroglia cause myelination deficits and behavioral abnormalities in Huntington disease.,"Huntington disease,mutant,myelination,oligodendroglia,behavioral,mHTT,pathology,cells,HD,HD,microglia,progenitor cell,neurodegenerative disorders,white matter,expression,cell,oligodendrocyte,myelin,inactivation,white matter,behavioral,behavioral,neurons,myelination,mutant huntingtin,mHTT,white matter,HD,Huntington disease,astrocytes,HD,HD,white matter,ChIP,HD,pathology,mice,mHTT,behavioral,mouse,mutant,pathology,White matter,myelination",31015293
A novel myelin protein zero transgenic zebrafish designed for rapid readout of in vivo myelination.,"myelination,myelin,zebrafish,protein,signaling,oligodendrocytes,development,cell,Myelin,Myelin Protein Zero,myelin basic protein,mpz,glia,myelin,membrane,myelin,internode,protein,Protein,mpz,Protein,remyelination,zebrafish,labor,myelination,membrane,demyelination,protein,myelin membrane,myelin,axons,multiple sclerosis,myelin,expression,protein,myelination,myelin membrane,Enhanced Green Fluorescent Protein,mpz,mbp,myelin,myelin,membrane,myelin membrane,myelinated,Demyelination,MS",30623975
Bisphenol-A impairs myelination potential during development in the hippocampus of the rat brain.,"Bisphenol,rat,rat brain,hippocampus,myelination,development,myelination,proliferation,cells,hippocampus,oligodendrocytes,differentiation,BrdU,OLs,brain,myelination,localization,periods,myelination,proliferation,bromodeoxyuridine,oligodendrocyte,BrdU,CNPase,bisphenol,platelet-derived growth factor,Myelin,cognitive dysfunction,OLs,axons,proliferation,progenitor cells,rat,cell proliferation,neurodegenerative disorders,rat brain,cellular,rat brain,action potential,platelet-derived growth factor receptor-α,PDGFR-α,hippocampus,expression,proteins,cell,rat,hippocampal,hippocampus,impaired,central nervous system,neurogenesis,myelinated,periods,rat brain,axons,cognitive deficits,periods,proliferation,nervous,myelination,myelination,cellular,differentiation,differentiation,myelination,rat",25084756
Fractalkine-Dependent Microglial Pruning of Viable Oligodendrocyte Progenitor Cells Regulates Myelination.,"Progenitor Cells,Oligodendrocyte,Myelination,Cells,Microglial,impaired,microglia,mice,developmental disorders,microglia,ventricular,progenitor cells,myelin,multiple sclerosis,microglial,microglial,homeostatic mechanism,axon,cells,corpus callosum,oligodendrocytes,myelination,periventricular leukomalacia,microglia,neurons,myelin sheath,myelination,Fractalkine receptor,oligodendrocyte,neurogenesis,myelin,myelination,development,demyelinating diseases,phagocytose,oligodendrocytes,synaptogenesis,development,formation,microglia",32814050
Dynamic CCN3 expression in the murine CNS does not confer essential roles in myelination or remyelination.,"CCN3,expression,murine,myelination,remyelination,CNS,myelination,CCN3,hippocampus,myelination,spinal cord gray matter,cerebral cortex,mice,CCN3,oligodendrocytes,cell differentiation,mice,olfactory nuclei,nuclei,CCN3,differentiated,olfactory,central nervous system,CNS,CCN3,CNS,CCN3,spinal cord,progenitor cell,CNS,CCN3,remyelination,mice,brain,murine,expression,oligodendroglia,CNS,oligodendrocyte,expressed,amygdala,nuclei,protein,CCN3,expression,remyelination,cord,myelination,demyelination,nervous,CNS,neurons",32651278
Specific inhibition of secreted NRG1 types I-II by heparin enhances Schwann Cell myelination.,"Schwann Cell,inhibition,heparin,Cell,myelination,secreted,NRG1 types I-II,Schwann cells,cells,Ig,Schwann cells,heparin,GLIA,Heparin,myelination,mutant,neuron,cells,heparin,Schwann cells,heparin,myelination,myelin,immunoglobulin,myelination,dorsal root ganglia,DRG,cells,DRG,neuregulin 1,soluble immunoglobulin,DRG,myelin,myelination,myelination,mouse,mice,inhibition",27143444
α-Synuclein-induced myelination deficit defines a novel interventional target for multiple system atrophy.,"multiple system atrophy,deficit,α-Synuclein,myelination,myelin,MSA,deficit,mouse,cell,myelination,neurodegeneration,myelination,brains,α-synuclein,pro,deficit,myelin sheaths,myelin,oligodendrocytes,forebrains,oligodendrocyte,myelin,α-synuclein,muscarinic acetylcholine receptor antagonist,MSA,deficit,cell,myelination,α-synuclein,cholesterol,muscarinic acetylcholine receptor,formation,neuron,α-synuclein,benztropine,MSA,antagonist,myelin formation,overexpression,myelination,oligodendrocytes,MSA,membrane,myelin formation,myelin,membrane biogenesis,oligodendrocytes,oligodendrocyte,stem cell,stem cell,cell,myelin,MSA,oligodendrocytes,benztropine,MSA,myelin,MSA,myelin,myelination,deficit,MSA,α-synuclein,oligodendrocytes,overexpression,benztropine,Multiple system atrophy,impaired,cell,MSA,oligodendrocytes,stem cell,mice,benztropine,mice",27059609
"Cdon, a cell surface protein, mediates oligodendrocyte differentiation and myelination.","protein,oligodendrocyte,Cdon,oligodendrocyte differentiation,myelination,cell,cell surface,membranes,myelination,myelination,proteins,central nervous system development,neuron,proteins,differentiation,cellular,ganglion,cell,localization,myelin-specific proteins,myelin,overexpression,cell surface,muscle,Cdon,OLG,axons,varicosity,cell,oligodendrocyte,expressed,protein,cells,cell development,protein,myelination,myelin,differentiation,remyelination,OLG,myelination,dorsal root ganglion,neurons,differentiation,protein,cell membranes,OLG,rat,development,cell,Cdon protein,Cdon siRNA,cell,MBP,branched,cell surface,myelination,Cdon,MAG,central nervous system,oligodendrocyte",26988125
Regulation of Myelination by Exosome Associated Retinoic Acid Release from NG2-Positive Cells.,"Regulation of Myelination,Release,NG2,Retinoic Acid,Retinoic Acid Release,Cells,signaling,calcium,Decorin,proteoglycan,Raldh2,talk,CNS,agonist,RA,myelination,EGFR,expression,spinal cord,NG2,differentiation,retinaldehyde dehydrogenase 2,retinoic acid,CNS,remyelination,pathway,cells,oligodendrocyte differentiation,decorin,decorin,differentiation,cells,RA,PNS,cells,glia,remyelination,CNS,CNS,remyelination,oligodendrocyte,NG2,oligodendrocytes,cord,intracellular,neuronal RA receptor-beta,myelination,signaling,talk,synthesis,cells,oligodendrocyte,cells,remyelination,myelin formation,sup,oligodendrocyte differentiation,agonist,oligodendrocyte,cells,pathway,retinoic acid receptor-beta,secretion,oral,oligodendrocyte,regulation,signaling,retinaldehyde,regeneration,retinoic acid,myelin,decorin,ligand,remyelination,neuron,PNS,cells,NG2,differentiation,oligodendrocyte,oral,rat",30760627
Neural Progenitor-Like Cells Induced from Human Gingiva-Derived Mesenchymal Stem Cells Regulate Myelination of Schwann Cells in Rat Sciatic Nerve Regeneration.,"Sciatic Nerve,Myelination,Gingiva,Human,Rat,Cells,Mesenchymal Stem Cells,Cells,Cells,Nerve Regeneration,Schwann Cells,sciatic nerve,transcription,myelination,Schwann cells,Medicine,expression,Schwann cells,cells,transplanted,Regeneration,MSCs,regeneration,cells,regeneration,Cells,regulation,EGR2,injury site,cells,myelin,EGR2,c-Jun,peripheral nerve,rat,mesenchymal stem cells,transcription,proteins,dedifferentiation,c-Jun,remyelination,Translational,sciatic nerve,expression,cells,MSCs,Stem Cells,expression,nerve regeneration,peripheral nerve,repair,injury site,Schwann cells,myelin proteins,cells,peripheral nerve,gingiva,myelination,human,myelination",28191764
Dynamic Modulation of Myelination in Response to Visual Stimuli Alters Optic Nerve Conduction Velocity.,"Conduction Velocity,Optic Nerve,Myelination,action potential,mice,myelin sheath,axon terminal,ganglion,myelin,myelin,neurotransmission,optic nerve,myelin,soma,regulation,conduction,CNS,Myelin,myelin,nerve,myelination,glutamate,myelination,myelinated,internode,glutamate,action potential,retinal,retinal ganglion cells,action potential,myelinated,cells,pathway,conduction velocity,brain,myelination,myelin",27358452
De novo fatty acid synthesis by Schwann cells is essential for peripheral nervous system myelination.,"fatty acid synthesis,Schwann cells,cells,peripheral nervous system,peripheral nervous system myelination,fatty acid,FASN,fatty acid,membrane,cell,myelin,growth,transcriptional,SC,fatty acid,PPAR,lipid,SCs,FA,adipocytes,myelination,glia,impairment,synthesis,metabolism,agonist,peroxisome,SCs,Myelination,FASN,FASN,lipolysis,Schwann cell,peroxisome proliferator-activated receptor,rosiglitazone,FASN,FA,synthesis,mice,FA,synthesis,myelination,FASN,transcriptional network,SCs,myelination,lipid,fatty acid synthase,cell,peripheral nerves,SCs",29434029
Probing Brain Developmental Patterns of Myelination and Associations With Psychopathology in Youths Using Gray/White Matter Contrast.,"Myelination,White Matter,Brain,mental disorders,development,white matter,myelination,Cerebral",30447910
Arf6 guanine-nucleotide exchange factor cytohesin-2 regulates myelination in nerves.,"guanine,myelination,Arf6 guanine-nucleotide exchange factor cytohesin-2,nerves,nucleotide,peripheral nervous system,adhesion,myelin,Ras,myelination,Ras-like protein family,layers,myelin sheath,protein,development,Schwann cells,intracellular,cell adhesion,mice,myelin,cell,signaling,PNS,sciatic nerves,Arf6,myelin,Arf6,myelin sheaths,pan,cell,cytohesin-2,protein,cytohesin-2,guanine,myelination,myelination,inhibitor,cytohesin-2,nervous,nerve,cytohesin-2,cellular,cell,Schwann cells,myelin,Cytohesin-2,myelin,PNS,nucleotide,protein,cell,guanine-nucleotide exchange factor,cells,axons,cell,extracellular,Schwann cell,cells,Arf6,conduction velocity,expression,growth,cells,Schwann cell,Schwann cells,mice,cells,myelination,mice,GEF",25824033
Loss of TMEM106B leads to myelination deficits: implications for frontotemporal dementia treatment strategies.,"TMEM106B,myelination,frontotemporal dementia,axon ensheathment,oligodendrocyte,ageing,cellular,oligodendrocyte differentiation,TMEM106B,oligodendrocytes,FTD,myelin,myelination,FTD,cellular,neurodegenerative diseases,corpus callosum,mouse,TDP,cell line,mice,expressed,TMEM106B,OLIG2,demyelination,myelination,brain,cell,expression,mice,FTD,FTD-GRN,brain,TDP,Tmem106b,Tmem106b,frontotemporal dementia,Tmem106b,TMEM106B locus,axon,lysosomes,cells,mouse,myelination,TMEM106B,mice,biological function,oligodendrocytes,HeLa,differentiated,FTD,PLP1",32504082
Intrinsic and adaptive myelination-A sequential mechanism for smart wiring in the brain.,"brain,myelination,myelin,myelination,oligodendrocytes,learning,pathway,myelin,myelin sheaths,central nervous system myelination,central nervous system,axons,axon,myelinated,myelination,myelination,synapses",28834358
Activity-Dependent Myelination.,"Myelination,brain functions,Oligodendrocyte,white matter,cells,axons,Myelinated,people,conduction velocity,brain,axons,myelination,myelination,brain functions,White matter,white matter,behaviors,white matter,axons,oligodendrocytes,oligodendrocyte,neurons,brain regions,myelin,human,brain",31760637
"Ex Vivo Slice Cultures to Study Myelination, Demyelination, and Remyelination in Mouse Brain and Spinal Cord.","Remyelination,Demyelination,Myelination,Mouse Brain,Brain and Spinal Cord,demyelination,mice,remyelination,oligodendrocytes,cell,oligodendrocytes,oligodendrocytes,myelin,oligodendrocyte,neurons,neurons,oligodendroglia,maturation,myelination,myelin,brain and spinal cord,neurons,myelination,demyelination,remyelination,cells,oligodendrocyte,cell,periods,cord",30820899
Neuron-oligodendrocyte myelination co-culture derived from embryonic rat spinal cord and cerebral cortex.,"Neuron,embryonic,oligodendrocyte,rat,cord,cerebral cortex,rat spinal cord,myelination,cord,rat,central nervous system,progenitor cells,nodes of Ranvier,proteins,myelination,myelination,protein,cord,immunoreactivity,cortical,cerebral cortex,oligodendrocyte,L-lysine,MBP,neuron,deficit,neuron differentiation,nodes,myelin,triiodothyronine,CNS,rat spinal cord,axons,protein,Myelination,cells,spinal cord,myelin basic protein,myelination,myelin,myelination,hypomyelination,embryonic,myelination,demyelination,myelination,cells,nervous,neuron,rat",22574274
Egr2-dependent microRNA-138 is dispensable for peripheral nerve myelination.,"peripheral nerve,myelination,Egr2,expression,Dicer1,cell,EGR2,myelination,SOX10,myelination,Schwann cell,cells,Schwann cells,mir-138-1,cell,mir-138-1 locus,transition,peripheral nerve,Schwann cell differentiation,Schwann cell proliferation,myelination,proliferation,miR-138 encoding loci,transcription,development,mir-138-1,bind,microRNA synthesis,Schwann cells,mice,cells,nerve,Schwann cell,myelination,Schwann cell,cell cycle,Schwann cells,Egr2,cells,EGR2",29491350
Extraocular Source of Oligodendrocytes Contribute to Retinal Myelination and Optokinetic Responses in Zebrafish.,"Myelination,Oligodendrocytes,Zebrafish,Retinal,myelination,OLs,myelin,retinas,myelination,oligodendrocytes,eye disease,myelin sheath,OLs,zebrafish,myelin,retina,retinas,oligodendrocytes,myelination,behaviors,eye",27100159
Brain-Derived Neurotrophic Factor in Central Nervous System Myelination: A New Mechanism to Promote Myelin Plasticity and Repair.,"Brain-Derived Neurotrophic Factor,Myelin,Central Nervous System Myelination,Brain,Central Nervous System,Repair,mice,BDNF,Brain-derived neurotrophic factor,signalling,development,central nervous system myelination,neural development,BDNF,BDNF,cellular,cell,development,BDNF,development,demyelinating disease,myelination,Brain,mutant,myelin,central nervous system,exerts,BDNF,repair",30572673
Vitamin C regulates Schwann cell myelination by promoting DNA demethylation of pro-myelinating genes.,"cell,Schwann cell,pro,myelination,Vitamin C,DNA demethylation,protein,development,expression,PRX,lamina,myelination,DNA demethylation,pro,DNA demethylation,DNA demethylation,DNA demethylation,Schwann cells,collagen,nutrient,myelin,vitamin C,vitamin C,vitamin C,vitamin C metabolism,Ascorbic acid,myelin basic protein,hypomyelination,Schwann cell,peripheral nerve,cells,axons,myelin-related proteins,myelination,human,cells,transcription,remyelination,cell,myelin,vitamin C,periaxin,basal lamina,vitamin C,mouse,vitamin C,proteins,remyelination,mice,peripheral nerve,myelination,development,transcription,pro,vitamin C deficiency,MBP,Vitamin C,Schwann cells,vitamin C,development,body regions,Vitamin C",32219848
Sex chromosome complement influences functional callosal myelination.,"myelination,Sex chromosome,gonadal,remyelination,remyelination,mice,demyelination,myelination,myelination,sex chromosome,myelination,myelination,axon,sex chromosomes,androgen,remyelination,sex hormones,mice,sex chromosome,sex hormones,chromosomal,sex hormones,remyelination,expression,remyelination,mice,demyelination,myelination,myelination,myelination,sex chromosome,mice,remyelination,demyelination,remyelination,conduction,mice",23597832
Extracellular signal-regulated kinase 1/2 signaling promotes oligodendrocyte myelination in vitro.,"Extracellular signal-regulated kinase 1/2,Extracellular signal-regulated kinase,oligodendrocyte,signaling,myelination,Erk1/2,signaling,oligodendrocyte,oligodendrocytes,myelination,Erk1/2,intracellular,Erk1/2,cells,Erk1,Erk1/2,Erk1,signaling,Erk1/2,BDNF,Erk1/2,inhibition,oligodendrocytes,progenitor cells,myelination,BDNF,oligodendrocytes,BDNF,CNS,Erk1,Erk1,signaling,myelination,oligodendrocyte,tracts,signaling,myelination,myelination,myelin,oligodendrocytes,extracellular,Erk,myelin formation,brain,Erk1,myelination,Erk1,pathways,corpus callosum,spinal cord,myelination,BDNF,cord,Erk1,Erk1/2,myelination,exerts,white matter,myelination,brain-derived neurotrophic factor,extracellular,oligodendrocyte,extracellular signal-regulated kinase",22784206
Modeling CNS Myelination Using Micropillar Arrays.,"Myelination,CNS,myelination,myelination,glia,oligodendroglia,CNS,pathways,myelination,differentiation,Myelination,differentiation,translation,axon,CNS,membrane,axons",30006709
Subcellular Optogenetic Stimulation for Activity-Dependent Myelination of Axons in a Novel Microfluidic Compartmentalized Platform.,"Axons,Myelination,myelination,oligodendrocyte,axons,neurons,oligodendrocyte differentiation,oligodendrocytes,neuron,axons,cells,neurons,myelin sheath,oligodendrocyte,neurons,cell,axon,myelination,axons,myelin,Myelination,axons,cells,oligodendrocyte,glia",27570883
