Comparative approaches to understanding thyroid hormone regulation of neurogenesis.,"hormone regulation,thyroid hormone,regulation of neurogenesis,nervous,Thyroid,ageing,TH,TH,thyroid,maturation,Thyroid hormone,brain,cell,signalling,migration,differentiation,cognition,brain development,neural stem cell,TH,development,brain,Cellular,neurogenesis,TH,brain development,TH,neurogenesis,embryonic,brain,signalling,pathway,proliferation,neurogenesis,humans,evolution,nervous system,behaviour,brain,neurogenesis,neurogenesis,cognitive disorders,brain function,TH,TH",28545819
CXCR4 antagonist AMD3100 reverses the neurogenesis promoted by enriched environment and suppresses long-term seizure activity in adult rats of temporal lobe epilepsy.,"neurogenesis,seizure,CXCR4,temporal lobe,temporal lobe epilepsy,rats,antagonist,CXCR4,cognitive impairments,seizures,SE,TLE,water,pathway,temporal lobe epilepsy,TLE,rats,neurogenesis,seizures,CXCR4,cognitive impairments,neurogenesis,SDF-1,neurogenesis,hippocampal,neurogenesis,SDF-1,status epilepticus,rats,seizure,rats,temporal lobe,rats,stromal cell,TLE,stromal cell-derived factor-1,seizures,seizure,SDF-1,neurogenesis,hippocampal,SE,rats,seizure,hippocampal,CXCR4,rats,antagonist,TLE,pathway",28104461
L-carnitine contributes to enhancement of neurogenesis from mesenchymal stem cells through Wnt/β-catenin and PKA pathway.,"L-carnitine,PKA,pathway,neurogenesis,mesenchymal stem cells,β-catenin,cells,DKK1,rat,regeneration,neurogenesis,dickkopf1,cyclic adenosine monophosphate (cAMP),oxidative damage,antioxidant,pathways,differentiation,cAMP,signaling,β-catenin,LRP5c-myc,Wnt1,pathways,expression,β-catenin,PKA,stem cell,signaling,β-catenin,PKA,LC,adipose tissue,antioxidant,cells,LC,expression,LC,Wnt3a,LC,cellular,β-catenin,neural regeneration,pathways,neurodegenerative disorders,signaling pathway,differentiation,cell,LC,pathway,cells,LRP5,neurogenesis,differentiation,expression,DKK1,PKA,protein kinase A,PKA,cell,β-catenin,PKA,low-density lipoprotein receptor-related protein 5,Wnt3a genes,neurogenesis,β-catenin,neurogenesis,signaling pathway,Wnt1,LC,differentiation,cyclic adenosine monophosphate,LC,LC,neurodegenerative diseases,hydrate,protein,mesenchymal stem cells,LC,Mesenchymal stem cells,signaling,PKA,L-carnitine,LC,neurogenesis,inhibitor,LC,expression,mRNA,PKA,cAMP,MSCs,pathways,pathways,LC,PKA,Neural tissue",28056548
Neurogenesis upregulation on the healthy hemisphere after stroke enhances compensation for age-dependent decrease of basal neurogenesis.,"neurogenesis,Neurogenesis,compensation,stroke,upregulation,neurogenesis,neurogenesis,cerebral,luciferase,stroke,upregulation,Stroke,mouse,stroke,stroke,ageing,mice,stroke,stroke,stroke,stroke,upregulation of neurogenesis,strokes,repair,stroke,neurogenesis,BrdU,DCX,mice,neuroblasts,targeted,death,inflammation,brains,neurogenesis,brains,cerebral lesion,cell,neurogenesis,neurogenesis,cell proliferation,neurogenesis,proliferation,cerebral,middle cerebral artery occlusion,upregulation",28007584
Negative rebound in hippocampal neurogenesis following exercise cessation.,"hippocampal,neurogenesis,cell survival,hippocampal,transcription,suppression,neuron,neurogenesis,brain,dentate gyrus,hippocampal,regulation,impaired,neurogenesis,impairment,mice,plasma,cell proliferation,proliferation,neurons,neurons,cell,neurogenesis,Mice,DCX,cell,expression,neurogenesis,neurogenesis,neurogenesis,mood disorders,corticosterone,brain function,maturation,neurogenesis,doublecortin,hippocampal",28052868
Whole-Body Exposure to <sup>28</sup>Si-Radiation Dose-Dependently Disrupts Dentate Gyrus Neurogenesis and Proliferation in the Short Term and New Neuron Survival and Contextual Fear Conditioning in the Long Term.,"Body,Neuron,Neuron Survival,Neurogenesis,Dentate Gyrus,Proliferation,hippocampal,hippocampal,mice,mice,brains,dentate gyrus,hippocampal,neurogenesis,cells,mice,sup,NeuN,sup,NeuN,body,neurogenesis,cells,body,brain,neuron survival,memory,cell,neurogenesis,neurons,cells,sup,sup,cells,mice,cognition,mice,BrdU,BrdU,hippocampal,mice,mice,hippocampal,cells,sup,BrdU,sup,neurogenesis,mice,impaired,mice,hippocampal,neuron,BrdU,BrdU,sup,sup,neurogenesis,DG,hippocampal,BrdU,expressed,BrdU,neurogenesis,neurogenesis,proliferation,neurogenesis,BrdU,mice,cells,Nestin,hippocampal",28945526
Olfactory Training Prevents Olfactory Dysfunction Induced by Bulbar Excitotoxic Lesions: Role of Neurogenesis and Dopaminergic Interneurons.,"Olfactory,Interneurons,Neurogenesis,Olfactory,Bulbar,agonist,olfactory,olfactory,olfactory,olfactory bulbs,nervous,Parkinson's disease,olfactory,interneurons,pramipexole,symptom,interneurons,olfactory,Pramipexole,olfactory,N-methyl-D-aspartate,central nervous system,glutamate,NMDA,olfactory,neurodegenerative diseases,olfactory,olfactory,olfactory,neurogenesis,olfactory,brain,NMDA,interneurons,neurogenesis,NMDA,PD,OBs,olfactory,NMDA",31177483
Salvianolic acid B promotes microglial M2-polarization and rescues neurogenesis in stress-exposed mice.,"neurogenesis,microglial,mice,microglial,anti-inflammatory agents,microglial,antidepressant,microglial,differentiation,neurogenesis,swimming,major depressive disorder,microglial,neurogenesis,microglia,microglia,neurogenesis,neurogenesis,mice,microglia,proliferation,mice,sucrose,depression,LPS,hippocampus,microglial,neural precursor cell proliferation,precursor cell,behaviors,neurogenesis,cortex,regulation,depression,hippocampal,targeted,hippocampal,microglia,hippocampal",28736034
Targeting hippocampal adult neurogenesis using transcription factors to reduce Alzheimer's disease-associated memory impairments.,"neurogenesis,Targeting,transcription,memory,Alzheimer's disease,hippocampal,neurogenesis,development,brain,neurons,memory,memory,mouse,neurogenesis,hippocampal,Alzheimer's disease,Alzheimer's disease,neurons,mouse,learning,hippocampal,neurogenesis,neurogenesis,brain,memory,brain,formation,memory deficits,neurodegenerative diseases,Alzheimer's disease,Hippocampal",30427560
Temporal Control of Mammalian Cortical Neurogenesis by m<sup>6</sup>A Methylation.,"Methylation,Neurogenesis,Cortical,transcription,human,human,brain,neurogenesis,cells,mRNA modification,mRNA,embryonic,cortex,mouse,methyltransferase complex,embryonic,forebrain,organoids,brain development,coordination,transcriptional,cortical,glia,brain,cells,differentiation,neurogenesis,neurogenesis,mRNA,cell cycle,neural stem cells,transcriptional,cortical,cell,Mettl3,cells,cortical,cell,cortical,Mettl14 methyltransferase complex,mouse,Mettl3,brains,decay,cell cycle,methyladenosine,cortical,neurogenesis,glia,cell,neurogenesis,signaling,mouse,human,cell cycle",28965759
Maternal Folic Acid Supplementation During Pregnancy Promotes Neurogenesis and Synaptogenesis in Neonatal Rat Offspring.,"Synaptogenesis,Neurogenesis,Rat,Folic Acid,Hippocampal,NSCs,cerebral cortex,neurogenesis,synaptogenesis,NSCs,neural stem cells,neurogenesis,rats,hippocampal,neurogenesis,folate,mating,folate,folate,folate,hippocampus,folate,folate,synaptogenesis,mating,differentiation,folic acid,mating,synaptogenesis,differentiation,synaptogenesis,proliferation,folic acid,neurogenesis,neurogenesis,folic acid,cells,proliferation",30137237
RIT1 GTPase Regulates Sox2 Transcriptional Activity and Hippocampal Neurogenesis.,"Transcriptional,RIT1 GTPase,Sox2,Neurogenesis,Hippocampal,brain function,RIT1,brain,proliferation,Sox2,expression,Sox2,signaling cascade,transcription,progenitor cells,RIT1,transcription,neural stem cell,progenitor cells,differentiation,neurons,stem cell,neurogenesis,differentiation,RIT1,neurogenesis,transcription,hippocampal,RIT1,development,cells,expression,Ras-related GTPase,Akt,repair,hippocampus,neurogenesis,stem,progenitor cells,Ras,Gene expression,differentiation,cell,sex-determining region Y-related HMG box 2,cell,hippocampal,translational,RIT1,neurogenesis,cells,cells,expression,Neurogenesis,neurogenesis,transcriptional activation,cells",28007959
Evolution of Cortical Neurogenesis in Amniotes Controlled by Robo Signaling Levels.,"Neurogenesis,Signaling,Cortical,Evolution,neuron,Jag2,neurogenesis,chick,neurogenesis,signaling,neocortex,neurogenesis,glia,pathways,signaling,Dll1,paleocortex,cells,neuron,cerebral,evolution,evolution,neurogenesis,pathways,Dll1,organoids,embryos,mouse,signaling,signaling,neocortex,Cerebral cortex,formation,human,Jag1,neurogenesis",29961574
The Role of Endogenous Neurogenesis in Functional Recovery and Motor Map Reorganization Induced by Rehabilitative Therapy after Stroke in Rats.,"Neurogenesis,Rats,Functional Recovery,Stroke,rat,stroke,stroke,cerebral,functional recovery,neurogenesis,CI,cerebral ischemia,functional recovery,neurogenesis",27743923
Regulation of temporal properties of neural stem cells and transition timing of neurogenesis and gliogenesis during mammalian neocortical development.,"Regulation,cells,neural stem cells,transition,development,gliogenesis,neurogenesis,proliferative,layer,NSCs,chromatin structure,biological clock,transition,regulation,cell cycle,transition,neocortex,gliogenesis,developmental timing,neurons,development,NSCs,embryonic,development,regulation,neural stem cells,chromatin,cells,cell,differentiation,NSCs,neurogenesis,transition,development,gliogenesis,developmental timing,neurogenesis,neurogenesis,neurons,layer,NSCs",30634047
Adult hippocampal neurogenesis in neuropathic pain and alkyl glycerol ethers treatment.,"ethers,neurogenesis,hippocampal,neuropathic pain,glycerol,working memory,depression,hippocampus,neurogenesis,hippocampal,pathogenesis,anhedonia,CA1,Neuropathic pain,neurogenesis,mice,ethers,neuropathic pain,expression,neurogenesis,Iba1,neurogenesis,ethers,Sciatic nerve,behavioral,pro,neuropathic pain,neurogenesis,ethers,neuropathic pain,working memory,hippocampal,memory,Neuropathic pain,impairment,microglial,expression,glycerol,hippocampal,constriction,hippocampus,glycerol,IL-1β,glycerol,mice,ethers,hippocampal,Neuropathic pain,glycerol,neuropathic pain,hippocampus,microglia,memory impairment,impairment,microglial,glycerol,nervous,ethers,ethers,IL-10,hippocampal,sciatic nerve,sciatic nerve,hippocampal,microglia,pro,neuropathic pain,glycerol,microglial",29107326
Review: adult neurogenesis contributes to hippocampal plasticity.,"hippocampal,neurogenesis,hippocampal,hippocampus,neural network,brain functions,hippocampal,hippocampal,neurogenesis,neurons,hippocampus,brain,hippocampal,hippocampal,regulation,neurogenesis,neurogenesis,dentate gyrus,neurogenesis,neurons",29185071
Differential interactions between Notch and ID factors control neurogenesis by modulating Hes factor autoregulation.,"ID factors,Hes factor,Hes,neurogenesis,Notch,autoregulation,cell,neural stem cells,pathways,signaling,neurogenesis,NSCs,Notch,signaling,Notch,brain,neurogenesis,Id4,embryonic,expression,brain development,brain,ID factors,homeostasis,Notch,neurogenesis,pathways,Notch,brain,cells,formation,Neurogenesis,Notch,Id2/3,embryonic,neurogenesis,Notch,binding,Notch,signaling,cell,inhibitor,stem cell,embryonic,neurons",28974640
Adult hippocampal neurogenesis: Is it the alpha and omega of antidepressant action?,"antidepressant,neurogenesis,hippocampal,antidepressants,antidepressant,neurogenesis,remission,neurogenesis,hippocampus,neurons,neurons,neurons,neurogenesis,remission,dentate gyrus,neurogenesis,hippocampal,antidepressants,antidepressant,human,depression,targeting,hippocampus",28800956
Chinese herbal medicine for Alzheimer's disease: Clinical evidence and possible mechanism of neurogenesis.,"neurogenesis,medicine,Alzheimer's disease,pathways,CHM,neurogenesis,AD,Chinese herbal medicine,neurogenesis,CHM,neurogenesis,CHM,AD,Alzheimer's disease,donepezil,CHM,CHM,AD,AD,neurogenesis,CHM,AD,AD,donepezil,CHM,adjuvant,signaling,CHM,hippocampal,CHM,hippocampal,donepezil,medicine,CHM,exerted,signal pathways",28690138
Convective exosome-tracing microfluidics for analysis of cell-non-autonomous neurogenesis.,"neurogenesis,cell,F11 cells,neurogenesis,neurogenesis,differentiation,Inhibition,donor,donor,differentiation,cell,miR-193a,cell,proliferation,neurogenesis,cells,neurogenesis,transport,cells,cell,differentiated,neurogenesis,neurogenesis,transport,neurogenesis,anti-miR-193a,secretion,cells,F11 cells,cells,cells,cells,cellular,cells,blocking,cells,miR-193a,differentiated,progenitor cells,migration,cells,anti-miR-193a,differentiated",27750100
XQ-1H alleviates cerebral ischemia in mice through inhibition of apoptosis and promotion of neurogenesis in a Wnt/β-catenin signaling dependent way.,"signaling,cerebral ischemia,β-catenin,cerebral,inhibition of apoptosis,neurogenesis,mice,apoptosis,ischemia,methanesulfonate,mice,middle cerebral artery occlusion,ischemic stroke",31499069
The role of glutamine in neurogenesis promoted by the green tea amino acid theanine in neural progenitor cells for brain health.,"tea,progenitor cells,neurogenesis,amino acid,glutamine,brain,cells,mTOR,mTOR signaling pathway,overexpression,GLN,Upregulation,overexpression,Slc38a1,embryonic,tea,Slc38a1,mTOR,rapamycin,phosphorylation,Camellia sinensis,rat brain,proliferation,embryonic,phosphorylation,Slc38a1,Glu,amino acid,murine,cells,carboxylic acid,amino acid,tea,mTOR,glutamic acid,cellular,P19 cells,glutamine,proteins,tea,brains,tea,rat,expression,P19,cells,neurogenesis,P19 cells,embryonic,cells,proteins,Glu,Slc38a1,amino acid,neurogenesis,GLN,brain,GLN,intracellular,GLN,synaptosomes,expression,carcinoma,GLN transporter isoforms,signaling pathway,P19,carbon,mechanistic target of rapamycin,phosphorylation,progenitor cells,GLN",31310779
Adult hippocampal neurogenesis for systems consolidation of memory.,"memory,neurogenesis,hippocampal,formation,memory,hippocampus,HPC,memory,HPC,cortical,neurogenesis,memory,cells,transition,HPC,neurogenesis,memory,memory,memory,learning,HPC,memory,cells,memory,post-traumatic stress disorder,memory,neurogenesis,psychiatric disorders,memory",31201874
Modulation of Postnatal Neurogenesis by Perinatal Asphyxia: Effect of D<sub>1</sub> and D<sub>2</sub> Dopamine Receptor Agonists.,"Perinatal Asphyxia,Agonists,Dopamine,Neurogenesis,cell,proliferation,PA,microtubule-associated protein-2,sulpiride,dopamine,hippocampus,cell viability,PA,asphyxia,hippocampus,basal ganglia,cell death,cell,neurogenesis,cell,dopamine,dopamine,neurogenesis,hippocampus,cell proliferation,agonist,agonist,asphyxia,dopamine receptor,Neurogenesis,MAP-2,protein,cell,cell proliferation,microtubule,sulpiride,death, cell,DEAD,cell,cell proliferation,Perinatal asphyxia,BrdU,kit,cell,neurogenesis,cell proliferation,Hippocampus,neurogenesis,mitosis,cell,rats,death, cell,BrdU,PA,hippocampus,neurogenesis,antagonist,agonists,cell death,DEAD kit,hippocampus,proliferation",27638511
ChAT-positive neurons participate in subventricular zone neurogenesis after middle cerebral artery occlusion in mice.,"ChAT,neurogenesis,mice,neurons,middle cerebral artery occlusion,acetylcholinesterase inhibitor,stroke,neural cell adhesion molecule,ChAT,protein,ChAT,neural cell,serum,neurogenesis,BrdU,phosphorylated protein kinase C,MCAO,protein kinase C,neural stem cell,donepezil,atropine,choline,ChAT,MCAO,neurogenesis,MCAO,neurotransmitters,stroke,atropine,mice,fibroblast growth factor,neurons,IFN-γ,choline acetyltransferase,stroke,ChAT,neural stem cell,scute,fibroblast growth factor receptor,FGFR,donepezil,mAchRs,neurogenesis,neurons,neurogenesis,stroke,mAchR,TNF-α,cells,PKC,TGF-β,neurogenesis,middle cerebral artery occlusion,infarction,FGFR,mammalian achaete scute homolog-1,microglial,neurogenesis,neurons,antagonist,atropine,donepezil,neurogenesis,p-PKC,cell adhesion,stroke,doublecortin,neurons,stroke,mice,acetylcholinesterase,cells,MCAO,infarct,cell,stem cell proliferation",27609645
Aryl hydrocarbon receptor modulates stroke-induced astrogliosis and neurogenesis in the adult mouse brain.,"astrogliosis,stroke,mouse,Aryl hydrocarbon receptor,hydrocarbon,mouse brain,neurogenesis,tryptophan,AHR,astrogliosis,transcription,acute stroke,aryl hydrocarbon receptor,cell cycle regulation,cell cycle,neurogenesis,AHR,brain,agonists,AHR,ligand,metabolites,immune response,hydrocarbon",31606043
Glycogen Synthase Kinase-3β Regulates Equilibrium Between Neurogenesis and Gliogenesis in Rat Model of Parkinson's Disease: a Crosstalk with Wnt and Notch Signaling.,"Gliogenesis,Parkinson's Disease,Notch,Rat,Equilibrium,Signaling,Crosstalk,Neurogenesis,Glycogen Synthase,Glycogen Synthase Kinase-3β,differentiation,dentate gyrus,GSK,GSK,cells,Neurogenesis,dendritic,inhibition,GSK-3β,Notch,PD,DG,PD,formation,glycogen synthase,DG,neurons,GSK-3β,pathways,differentiation,GSK-3β,granular,PD,proliferation,glycogen synthase kinase-3β,signaling,striatum,inhibition,rat,medial forebrain bundle,neuroblasts,PD,PD,neural stem cells,migration,neuroblast,GSK,neuronal migration,PD,GSK,neuroblasts,proliferation,neurogenesis,neurons,neurogenesis,Parkinson's disease,neurogenesis,GSK-3β,inhibitor,GSK-3β,degeneration,crosstalk,impaired,GSK-3β,GSK,hippocampal,GSK,GSK,neurons,β-catenin,PD,maturation,glial cells,dendritic,inhibition,GSK-3β,DG,cells,NSCs",29327199
Loss of <i>Cln5</i> causes altered neurogenesis in a mouse model of a childhood neurodegenerative disorder.,"neurogenesis,neurodegenerative disorder,mouse,Cln5,cytokine IL-1β,expression,CLN5,neurodegenerative disorder,storage,cells,NCLs,Cln5,Cln5</i,progenitor cells,NPC,CLN5,neurodegenerative disorder,NCL proteins,differentiation,lysosomal,neuronal ceroid lipofuscinoses,neurodegenerative diseases,neurogenesis,Cln5,protein,neurodegenerative disorder,proteins,CLN5,NPC,neurogenesis,degeneration,brain,migration,stem,Cln5,NCLs,neurogenesis,neurons,CLN5 protein,pro,children,proliferation,mice,neurogenesis,neurogenesis,impairment,neurodegenerative diseases",28733362
A Novel 2-Phenylamino-Quinazoline-Based Compound Expands the Neural Stem Cell Pool and Promotes the Hippocampal Neurogenesis and the Cognitive Ability of Adult Mice.,"Mice,Phenylamino,Hippocampal,Cell,Neural Stem Cell,Neurogenesis,Quinazoline,Notch,DG,Bromo,Cells,mice,NSCs,Notch signaling pathway,NSCs,learning,signaling pathway,learning,NSCs,Notch,phenylindole,signaling,NSCs,memory,neurogenesis,Notch,Hes5,memory,receptor signaling,diamine,Hes3,embryonic,signaling pathway,DG,Notch signaling pathway,water,Notch,neural stem cells,inhibitor,neurogenesis,growth,Stem Cells,hippocampal,NSCs,cells,NSCs,quinazoline,expression,embryonic,epidermal growth factor receptor,quinazoline,memory,neurogenesis,dentate gyrus,2-deoxyuridine,hippocampus,DAPT,impairment,neurogenesis,mice",29726088
Late effect of developmental exposure to glycidol on hippocampal neurogenesis in mice: Loss of parvalbumin-expressing interneurons.,"glycidol,mice,hippocampal,Late effect of,neurogenesis,parvalbumin,interneurons,hippocampal,axon terminals,nerve,GABA,targeting,brain,mice,glycidol,neurogenesis,differentiation,water,mice,neurons,drinking,parvalbumin,rats,neurogenesis,hippocampal,glycidol,neurogenesis,rats,targeting,drinking,hippocampal,ergic,neurogenesis,dentate gyrus,interneurons,interneurons,rats,mated,neurogenesis,mice,mice,hippocampal,water,glycidol,rats,mice,glycidol,PVALB,glycidol,neuron,degeneration,axon terminal,interneurons,axon terminals,glycidol,glycidol,hippocampal,mice,protein,calretinin,nerve terminals,Glycidol,rat",28495474
Blockade of TrkB but not p75<sup>NTR</sup> activates a subpopulation of quiescent neural precursor cells and enhances neurogenesis in the adult mouse hippocampus.,"p75,mouse hippocampus,mouse,sup,cells,TrkB,neurogenesis,proliferation,protein expression,neural precursor cell,Brain-derived neurotrophic factor,ANA-12,signaling,neurogenesis,TrkB,brain,mouse,signaling,regulation,mouse brain,expressed,precursor cell,NPC,sup,p75,BDNF,TrkB,neurotrophin,hippocampal,hippocampal,neurogenesis,protein,clonal,hippocampus,hippocampus,TrkB,NPC,TrkB receptors,hippocampal,differentiation,neurons,neurogenesis,Brain,antagonist,hippocampal,TrkB receptors,p75,p75,neurons,p75 neurotrophin receptor",31886631
"Melatonin ameliorates cuprizone-induced reduction of hippocampal neurogenesis, brain-derived neurotrophic factor, and phosphorylation of cyclic AMP response element-binding protein in the mouse dentate gyrus.","dentate gyrus,cyclic AMP,phosphorylation,hippocampal,protein,binding,neurogenesis,brain,cyclic AMP response element-binding protein,Melatonin,mouse,degeneration,mice,melatonin,hippocampal,neurogenesis",31429533
Zinc plus cyclo-(His-Pro) promotes hippocampal neurogenesis in rats.,"Zinc,rats,Pro,neurogenesis,hippocampal,zinc,rats,dentate gyrus,hypoglycemia,Ki67,neurogenesis,brain,BrdU,neurogenesis,presynaptic terminals,Neurogenesis,zinc,zinc,orally,cells,zinc,cells,brain,granule,epilepsy,Pro,proliferation,zinc,stem cell proliferation,neurogenesis,Zinc,presynaptic terminals,stem cell,hippocampal,zinc,progenitor cells,neurogenesis,hippocampal,zinc,hippocampal,zinc,Hippocampal,doublecortin,neurogenesis,DG,zinc,neurogenesis,chelation,zinc,DG,DCX,neurons,mossy fiber,BrdU,brain",27773743
The protective effects of Ghrelin/GHSR on hippocampal neurogenesis in CUMS mice.,"GHSR,hippocampal,neurogenesis,Ghrelin,mice,GHSR,spine,DLS,proliferation,NSCs,neurogenesis,D-Lys3-GHRP-6,mice,Ghsr,Ethynyl,PI3K,doublecortin,Growth hormone secretagogue receptor,mice,behavioral,BrdU,behavioral,Ghsr,signaling,condition,behaviors,Ghsr,behavioral,cells,depression,neural stem cells,ghrelin,proliferation,Growth hormone,DCX,G1 arrest,antidepressant,GHSR, 100 μM,inhibition,LY294002,2'-deoxyuridine,LY294002,spine,proliferative,mice,neurogenesis,hippocampal,depression,DG,Ghrelin,ghrelin,hormone,hippocampus,5-bromo-2-deoxyuridine,Ghrelin,antagonist,hippocampal,behavioral,condition,inhibitor,mice,behaviors,behaviors,Ghsr,mood disorders,dentate gyrus,hippocampal,depression,ghrelin,depression,mice,inhibition,CCK8,Golgi",31103617
Stepwise impairment of neural stem cell proliferation and neurogenesis concomitant with disruption of blood-brain barrier in recurrent ischemic stroke.,"neural stem cell,ischemic stroke,stem cell proliferation,impairment,blood-brain barrier,blood,neurogenesis,cells,cells,cells,neurogenesis,stroke,blood-brain-barrier,cells,strokes,neurogenesis,stroke,rats,proliferation,stroke,proliferation,middle cerebral artery occlusion,rats,neurogenesis,BBB,rat,MCAO,stroke,stroke,brain,plasma,MCAO,MCAO,stroke,stroke,stem cells,stroke,stem cells,brain,Stroke,dementia,development,BBB,rats,dementia,BBB,recruitment,BrdU,impaired,stroke,stem cells,blood,stroke,neurogenesis,stem cells",29605425
Stable Adult Hippocampal Neurogenesis in Cannabinoid Receptor CB2 Deficient Mice.,"Cannabinoid,Cannabinoid Receptor CB2,Mice,Hippocampal,Neurogenesis,calretinin,mice,CR,dentate gyrus,regulation,cell,cannabinoid,proliferation,proliferation,neurogenesis,cell proliferation,protein,doublecortin,brain,immature neuron,signaling,mice,hippocampal,G-protein coupled cannabinoid receptor 2,proliferation,DCX,hippocampus,cells,neurogenesis,neurogenesis",31374821
The circadian clock gene <i>Bmal1</i> is required to control the timing of retinal neurogenesis and lamination of Müller glia in the mouse retina.,"circadian clock,mouse retina,mouse,neurogenesis,glia,retinal,balance,differentiation,proliferation,retinal,cells,cell,cellular,protein,neurogenesis,circadian clock,cell,retina,cell cycle,retina,retinal,mouse,cell,photoreceptor,cell cycle,Circadian clock,cell,ganglion,embryonic,cell,cellular,cell cycle progression,retina,circadian clock,embryonic,cone,S-phase,cell,cell cycle,visual evoked potential,glia,retina,retinal,protein,glial cells,expressed,neurogenesis,maturation,retina,mouse retina,muscle,cell cycle,cell cycle,cells,cells,retinal,progenitor cells,expression,retinal,cells,glia,cells,development,cell cycle,neurogenesis,cells,cell,layer,cells,retinal ganglion cells,brain",31002540
Mitochondria in Developmental and Adult Neurogenesis.,"Neurogenesis,Mitochondria,neurons,neurogenesis,differentiation,stem cell proliferation,mitochondrial,glycolysis,development,regulation,oxidative phosphorylation,neurogenesis,memory,energy metabolism,mitochondrial,neural stem cell,neurogenesis,metabolism,development,metabolic,mitochondria,mitochondrial",30215161
HIV Tat Impairs Neurogenesis through Functioning As a Notch Ligand and Activation of Notch Signaling Pathway.,"Ligand,Notch Ligand,Notch,HIV,Tat,Activation of Notch Signaling Pathway,Neurogenesis,Notch Signaling Pathway,HIV Tat,expression,Tat,learning,expression,differentiation,luciferase,dentate gyrus,HIV,neurogenesis,inactivation,NPC,progenitor cells,inhibitor,proliferation,protein,neurogenesis,protein,recombinant Tat,l-alanyl,media,Tat,neurons,brain,HIV,ester,signaling,inhibitors,astrocyte,signaling,Notch,Tat,Hes1 promoter,neuron,t-butyl,neurogenesis,Notch,cysteine,inactivation,recombinant Tat protein,media,doxycycline,astrocytes,Tat,Tat,transgenic mice,mouse brain,neurons,hippocampus,Tat,NPC,HIV,impaired,Tat,media,Tat,Hes1,memory,Tat,signaling,NPC,protein expression,transcription,HIV,signaling,neurogenesis,Notch,mouse,astrocytes,HIV-1,Tat,Tat,differentiation,migration,cells,NPC,Notch,recombinant Tat,Tat,Tat",27807176
Blunted response of hippocampal AMPK associated with reduced neurogenesis in older versus younger mice.,"hippocampal,AMPK,mice,neurogenesis,AMPK,aging,hippocampus,expression,AMPK,BDNF,AICAR,AICAR,BDNF,protein,neurogenesis,neurogenesis,AMPK,mice,metabolic,skeletal muscle,AICAR,neurogenesis,mice,AMPK,AICAR,5-aminoimidazole-4-carboxamide ribonucleoside,AMPK activity,neurogenesis,mice,5-aminoimidazole-4-carboxamide,hippocampus,hippocampal,AMPK activity,tissues,hippocampal,neurogenesis,hippocampus,metabolism,AMPK,AMPK activity,expression,hippocampal,brain-derived neurotrophic factor,AMPK,hippocampus,AMPK activity,ATP,aging,energy homeostasis,AMPK,AMPK,AMPK,AMPK,AMPK,brain,AICAR,AMP-activated protein kinase,AMPK activator,AMPK,AMPK activity,mice,aging,AICAR,aging,ribonucleoside,mice,neurogenesis,AMPK,neurogenesis",27343360
"Chronic peripheral inflammation, hippocampal neurogenesis, and behavior.","neurogenesis,inflammation,hippocampal,inflammation,cognitive impairment,depression,Pro,memory,neurogenesis,hippocampal,memory,human,inflammation,progenitor cells,neurogenesis,cells,hippocampal,learning,aging,brain,proliferation,cognitive disturbance,behavioral,behavioral,stem cell,neurogenesis,mood disorders,brain,hippocampal,neurogenesis,metabolic disorders,microglia,immune system,neurogenesis,learning,microglia,metabolic,neurons,stem cell proliferation,integration,mood disorders,apoptosis,cognitive impairment,inflammatory disease,depression,neurogenesis,humans",26802985
Treatment with the PPARγ Agonist Pioglitazone in the Early Post-ischemia Phase Inhibits Pro-inflammatory Responses and Promotes Neurogenesis Via the Activation of Innate- and Bone Marrow-Derived Stem Cells in Rats.,"Cells,ischemia,Bone Marrow,Neurogenesis,Pioglitazone,inflammatory Responses,Agonist,Rats,Pro,Stem Cells,BM,stem cells,protein,macrophages,cerebral ischemia,infarct,PGZ,Neurogenesis,agonist,PGZ,MAP2,rats,IL-6,ischemia,Bone marrow,ischemia,cells,neurogenesis,PGZ,rats,pioglitazone,cerebral,PGZ,ischemia,BM cells,glia,PGZ,rats,stroke,cells,cells,neuroprotection,cells,stem cells,neurogenesis,cells,rats,rats,rats,recruitment,PGZ,rats,cells,brain,stroke,brain,neurogenesis,sup,stem cells,rats,cerebral ischemia,stroke,rats,differentiated,cells,Akt,PGZ,blood vessels,green fluorescent protein,BM,+BM,stem cells,stem cells,infarct,proliferation,cerebral,mRNA,neurons",29110250
Adult neurogenesis in the hippocampus from a perspective of discrimination and generalization: a hypothesis.,"hippocampus,neurogenesis,behavioral,neurogenesis,neurogenesis,behavioral,neurogenesis,cells,behavioral,neurogenesis,neurogenesis,hippocampal,reach,behavioral,dentate gyrus,neurogenesis,neurogenesis,excitability,neurogenesis,dentate gyrus,neurogenesis,behavioral,neurons",28730838
Treadmill exercise enhances the promoting effects of preconditioned stem cells on memory and neurogenesis in Aβ-induced neurotoxicity in the rats.,"neurogenesis,rats,stem cells,memory,cells,MSCs,cells,AD,cells,mesenchymal stem cells,Alzheimer's disease,transplanted,MSCs,stem cells",32135186
